"Gene_name"	"replicate1_timepoint1"	"replicate1_timepoint2"	"replicate1_timepoint3"	"replicate1_timepoint4"	"replicate2_timepoint1"	"replicate2_timepoint2"	"replicate2_timepoint3"	"replicate2_timepoint4"	"replicate3_timepoint1"	"replicate3_timepoint2"	"replicate3_timepoint3"	"replicate3_timepoint4"
VNG1967G	2488.080225	2068.308094	1189.884057	479.6962423	2893.000538	1905.296194	1226.388111	553.6490537	3136.284698	2014.802167	1237.852668	565.4473494
VNG1969G	567.312058	300.1667775	234.9466582	429.2926818	562.8063709	294.4702451	160.0000883	410.1982282	554.8827268	276.6390701	149.9396396	427.2575338
VNG1971G	167.0890403	91.25455484	158.0949475	153.8937605	176.2031659	99.44563467	84.43983717	196.207534	198.5852616	107.8001679	77.12477681	180.6673238
VNG1972G	419.5248832	289.3742642	365.8141425	394.987597	468.4559618	282.2661028	283.8116749	405.6042452	507.6103516	290.392433	290.5789385	433.0499213
VNG1973H	25.58078556	60.90061104	1437.785717	1546.795194	35.29556792	67.42486531	785.0894385	1682.731532	37.36375504	75.18505031	2371.813724	1570.012836
VNG1974H	119.9971396	74.29489101	69.8252685	86.81677896	106.573388	69.72069405	69.69637354	71.72541274	113.7427018	79.11458255	71.90751249	81.6450807
VNG1976H	4.069670431	5.492618401	141.4071475	10.73231705	14.96971558	18.24579688	5.528798862	12.89279113	17.34008521	18.99273919	24.49845852	60.13049862
VNG1977H	111.1601409	213.5375856	1482.579286	740.1465792	212.7347654	305.4660564	506.1364049	603.2937092	198.7916912	262.8857073	910.0723663	686.5358306
VNG1978H	44.18499325	91.06183139	504.8059506	238.2191087	79.93004097	122.2830891	165.3613478	179.7581108	78.64967222	103.7396513	281.2785978	233.3504671
VNG1980C	156.2753445	104.1670262	66.75120007	78.57589266	147.4997663	104.8831238	67.51836186	78.69048381	135.2113787	110.9437937	61.47298387	79.16262892
VNG1982C	170.2285003	148.0116117	145.1399449	53.85323375	162.8814924	129.8955738	95.83251361	63.72299065	152.1386048	123.7802658	85.29092965	72.81858549
VNG1983H	120.2296921	95.20538562	83.21942378	20.69804002	105.0626827	76.12484793	44.2303909	28.15667029	107.9626734	129.5435797	40.83076419	35.30598084
VNG1984G	109.0671675	89.03823513	66.97077639	27.40573817	103.0026301	78.42067667	58.97385453	40.01211041	107.9626734	92.47499219	56.25571955	35.85763679
VNG1985C	386.8512435	438.9276635	435.2002584	659.4625528	389.4872787	405.1533573	482.3458159	521.6393654	377.1468534	346.1917909	506.0746384	470.8383539
VNG1986C	86.97467092	58.39520616	74.21679482	30.08881743	89.2689461	52.92489427	29.31938791	24.45184525	78.23681304	68.6358299	31.53042346	42.20168022
VNG1987G	1727.168131	2041.134087	771.1520219	467.4307371	2059.091244	1867.837935	953.9691128	373.8909428	1855.182688	1548.104721	758.0911885	341.4750335
VNG1988G	1171.483703	948.0066637	335.5126109	155.0436516	1145.25191	891.02322	336.5865732	127.8905603	914.0702062	732.3338263	258.1411647	120.5368252
VNG1989H	300.6905067	218.7411188	192.1292765	145.0779286	282.9138907	235.8661955	135.5393418	137.5231054	295.4007374	259.0871594	136.5562225	169.6342048
VNG1991H	111.0438646	74.00580583	43.69568689	28.17233225	99.70654595	65.9748682	36.85865908	22.08075723	91.86116571	85.27084974	33.11828651	31.16856121
VNG1992G	140.2292154	135.7736724	105.1770554	38.32970374	129.9206508	128.4455767	99.68591888	45.49525147	136.6563858	142.7730049	82.34204112	47.44241176
VNG1993H	90.81178875	100.4089188	62.35967375	27.02244113	88.71959874	92.92064771	70.86914905	29.93498631	103.4212225	96.01157121	64.42187239	33.65101299
VNG1994C	321.6202403	280.990794	216.2826713	182.6410383	303.3770799	301.2368982	347.1415528	232.0702404	269.18418	242.583124	259.5021902	156.67029
VNG1995C	246.5057518	235.6044209	209.2562292	160.9847557	244.0475649	220.5203928	252.9844328	124.4821213	206.6360155	188.6175478	226.1570661	123.019277
VNG1997G	1455.314146	932.2033406	350.2242241	398.0539733	1415.118801	751.8234981	334.7436402	342.4740265	1229.288184	861.0914995	318.9336359	362.4379596
VNG1998H	449.0590629	277.3290484	181.1504607	352.8249229	402.122268	249.2786687	257.0053774	326.3209894	370.5411066	242.7141084	225.9302285	373.4710786
VNG1999H	893.8159029	642.1545443	458.4753479	568.2378579	807.9526306	675.0944847	627.2673618	570.9876349	775.9688133	616.412625	448.2310558	452.9095355
VNG2000G	2489.824369	2085.845928	1091.95302	2804.201125	2406.416113	2106.120793	1857.843957	2203.629933	2233.774549	1694.021351	1286.39591	2336.262951
VNG2001G	3538.055196	3908.335258	4996.459071	2770.279338	3813.157367	4404.728701	5025.510627	2608.789599	3452.121964	3366.692244	4075.590779	2276.959936
VNG2002H	10.81369572	15.89968485	120.5473975	101.5737149	17.85378922	24.40828457	67.85344058	155.8990376	18.9915219	24.10113111	73.49537555	108.4003943
VNG2003G	187.0885635	168.1512125	178.5155449	68.22687265	186.0914184	167.3538323	102.7016274	92.91701195	215.7189172	199.3582693	86.8787927	89.09243603
VNG2005G	709.7505231	720.4966278	351.3221056	700.8586328	695.3364217	628.9362436	722.429718	803.2060683	711.7692121	728.404294	692.9888034	736.1848661
VNG2006C	252.0870141	308.9356946	463.7451795	812.9730163	234.4339861	259.0661491	673.3406857	903.2363443	277.647793	298.5134663	705.4648702	844.8610884
VNG2008H	809.2830342	807.5112667	1359.177396	2083.219398	848.4669984	695.0319449	1396.105482	1937.030723	872.5778595	923.9640155	1873.224726	2168.007886
VNG2010G	3480.498429	2256.309822	530.7159558	636.6563791	2969.497158	1938.887793	827.4768964	543.7201226	2669.134545	2371.210742	509.7040397	501.4552591
VNG2011G	145.3453725	88.65278823	48.30678953	59.79433783	140.2209138	94.00814554	68.52359802	84.76639687	123.6513219	113.5634819	50.3579425	59.30301469
VNG2012C	147.2057933	117.3685827	143.3833344	277.3154065	130.0579876	115.0331035	117.7801697	285.2715279	131.9085054	92.21302337	123.853318	267.828964
VNG2014H	63.02175353	74.29489101	145.3595212	2954.645213	74.5739042	62.22904235	136.3770386	2378.349481	73.48893257	64.57531324	196.2145057	2665.049898
VNG2015C	813.7015335	538.6620502	114.618837	101.9570119	700.4178848	539.2780894	155.9791437	99.88208303	617.6373209	530.3558688	98.6743468	104.8146306
VNG2017G	1474.267183	1321.022906	351.9808346	411.2777211	1432.148569	1169.785163	565.9479563	416.7187203	1363.054555	1282.599325	393.5631993	398.0197684
VNG2019C	408.7111875	394.5049076	355.2744793	483.1459156	395.6674365	350.2951336	471.6232969	472.5874819	387.2619031	340.0355237	473.8637022	418.9826945
VNG2020C	380.804876	236.5680382	133.7219765	74.9345708	331.8058058	206.7454203	108.3979656	62.38925364	266.9134545	212.9806477	124.0801556	68.95699383
VNG2021C	2892.721742	2569.678156	1316.140438	1191.095544	2917.995843	2612.532281	1906.430371	1236.374212	3101.398098	2645.754061	1406.846664	1258.878879
VNG2023G	1581.939035	1428.94804	788.4985509	1455.378851	1452.062411	1349.343138	1017.801609	1355.817771	1712.126985	1568.931241	800.5098157	1574.701911
VNG2024H	4.185946729	5.107171496	34.03432898	7.474292229	6.042820967	5.920821505	6.701574379	8.002422082	7.225035505	7.597095676	10.43452863	20.41127017
VNG2025G	86.16073683	73.62035892	94.41781589	128.7878046	77.04596732	73.94985227	107.7278081	152.0460196	76.17251718	61.82464067	101.3963977	127.9841806
VNG2027H	26.62727225	33.34115731	118.132058	858.9686607	22.38590494	30.08743989	99.51837952	761.4156418	27.86799409	26.72081927	135.4220346	700.8788853
VNG2028H	43.25478286	35.65383874	54.01577374	438.4918107	42.71175729	37.82075778	57.63353966	483.998343	47.06594558	33.92496172	69.41229913	354.4389483
VNG2029H	30.46439008	20.71777116	34.91263425	25.48925298	30.35144167	24.52911767	43.89531218	46.53260248	30.75800829	28.16164776	36.74768777	29.78942133
VNG2031G	447.8963	502.815488	679.5886981	1819.127739	427.6669202	537.1030937	989.8225357	1522.831284	421.1163552	448.6215981	896.0084364	1346.04052
VNG2032Gm	33.48757383	39.70103125	50.50255269	27.40573817	34.1968732	28.75827588	55.7906067	46.97718148	31.99658581	33.40102409	40.60392661	27.85862551
VNG2034H	1.511591874	2.601766611	24.81212371	7.090995191	3.296084164	5.920821505	4.188483987	8.447001087	3.096443788	4.977407512	10.66136621	19.30795827
