"ID"	"Pexp"	"PS"	"C"	"Sexp"	"Sstat"	"baseMean"	"baseMeanA_Pexp"	"baseMeanB_PS"	"foldChange"	"log2FoldChange"	"pval"	"padj"
TK0205	208.3333333	333	964.5	449.5	3	205.5033662	256.761357	154.2453755	0.600734384	-0.735200854	0.681919432	1
TK0206	55	84.83333333	808.3611111	68.5	4	53.63278537	67.89362804	39.3719427	0.579906301	-0.786108281	0.673956556	1
TK0207	22.33333333	69.15952381	35.125	35.15833333	7.571428571	29.55910235	27.15745122	31.96075349	1.17686867	0.234953335	0.956870893	1
TK0208	6.25	22	59.07662338	14.33333333	1.333333333	8.798481388	7.406577605	10.19038517	1.375856126	0.460329615	0.921867406	1
TK0209	8.5	39	37.5	32.5	2	13.97010526	9.875436806	18.06477371	1.829263259	0.871262716	0.742565602	1
TK0210	10	38.25	20.5	24.03333333	0	14.9729352	12.34429601	17.60157439	1.425887258	0.511859915	0.872567883	1
TK0211	41.25	160.4583333	108.6428571	51	4.5	62.36175289	50.61161363	74.11189215	1.46432581	0.550236587	0.818128894	1
TK0212	40.5	109.75	258	60.5	4.5	50.16455494	49.37718403	50.95192585	1.031892095	0.045292115	1	1
TK0213	922.2	976	519.75	1181.166667	33.7	795.113317	1138.144092	452.0825421	0.397210288	-1.332025106	0.477543761	1
TK0214	19	89.59285714	123.6818182	75	3.5	32.57105087	23.45416241	41.68793933	1.77742179	0.82978608	0.72191439	1
TK0215	199.8333333	235.3333333	118.1166667	216.6666667	30.80952381	177.8688809	246.8859202	108.8518416	0.440899349	-1.181478747	0.528263996	1
TK0216	71	120.5	508.0588235	81.5	1	71.61421038	87.64450166	55.58391911	0.634197446	-0.656996027	0.718114479	1
TK0217	236.1666667	578.5833333	1662.991667	313.6111111	21.5	279.7588978	291.3253858	268.1924097	0.920594026	-0.119363015	0.921626507	1
TK0218	35	66.28571429	306.3785714	33.23809524	3.416666667	36.88809577	43.20503603	30.57115551	0.707583151	-0.499028401	0.787800629	1
TK0219	131.5	332.3583333	367.3511905	225	4	158.3634418	162.9447073	153.7821762	0.943769078	-0.083494191	0.93818752	1
TK0220	14.5	39.5	98.08333333	32	0	17.90499372	17.28201441	18.52797304	1.072095683	0.10043367	1	1
TK0221	99.5	132	246.1666667	101	7	92.29263555	123.4429601	61.14231102	0.495308205	-1.013601574	0.588211284	1
TK0222	9.5	24.5	102	22.5	0	11.73053992	12.34429601	11.11678382	0.900560373	-0.151105097	0.961455125	1
TK0223	55.5	588.6666667	199.4111111	270.9761905	32	170.9762303	69.12805764	272.824403	3.946652232	1.980629398	0.325470749	1
TK0224	73.33333333	65.58333333	99.5	29	10.58333333	60.34225818	90.11336086	30.57115551	0.339252195	-1.559569943	0.423708396	1
TK0225	936.5	2126.75	1660.321429	1674.75	28.83333333	1070.325536	1155.426106	985.2249663	0.85269405	-0.229899905	0.874823277	1
TK0226	117.5	246.85	695.15	160.25	6.7	130.0364632	145.6626929	114.4102335	0.785446371	-0.348415321	0.832325674	1
TK0227	31.5	42	146	19.5	0.5	29.47805946	39.50174722	19.45437169	0.492493954	-1.021822081	0.604327751	1
TK0228	23.2	32	19.25	41.28571429	3.833333333	21.60712962	28.39188082	14.82237843	0.522063985	-0.937701459	0.641700476	1
TK0229	7	20	10.5	6	1	8.952496862	8.641007205	9.263986519	1.072095683	0.10043367	1	1
TK0230	1986.75	1700.4	1509	2431.25	34	1620.125235	2452.811617	787.4388541	0.321035194	-1.63919663	0.38911556	1
TK0231	43.83333333	90	1132.75	68	3.5	48.00142088	54.31490243	41.68793933	0.767523046	-0.381718026	0.828597416	1
TK0232	44.75	103.3333333	289.0833333	84	7.5	51.6294313	55.54933204	47.70953057	0.858867764	-0.219492072	0.89209166	1
TK0233	50	135.25	156.6666667	77.91666667	6	62.12669452	61.72148004	62.531909	1.01313042	0.018819904	1	1
TK0234	9	23.20952381	118	8.166666667	0	10.88172545	11.10986641	10.6535845	0.958930027	-0.060502549	1	1
TK0235	11.25	26.53333333	155.6166667	22.15	2.666666667	13.0425537	13.57872561	12.5063818	0.921027655	-0.11868362	0.969058027	1
TK0236	26.5	91.4	226.8166667	63.4	5.2	37.12315414	32.09516962	42.15113866	1.313317211	0.393215419	0.888927699	1
TK0237	46.875	118	94	87	9	56.33785585	58.01819124	54.65752046	0.942075568	-0.086085306	0.944863265	1
TK0238	11.875	27.86666667	126.25	20.125	2.5	13.89136817	14.81315521	12.96958113	0.875544807	-0.191747082	0.937527892	1
TK0239	36.45	40	180.95	36	2.666666667	31.48371933	44.43946563	18.52797304	0.416926099	-1.26213641	0.523604513	1
TK0240	18.5	52.64285714	257.9444444	41.35833333	5.761904762	23.38464854	22.21973281	24.54956427	1.104854162	0.14385595	0.998486119	1
TK0241	27.5	35.41666667	253.0833333	21.375	0	25.38800261	34.56402882	16.21197641	0.469041861	-1.092211408	0.584355284	1
TK0242	25	108.6666667	128.5333333	83.25	2.642857143	40.67473327	30.86074002	50.48872653	1.636018012	0.710188632	0.762293332	1
TK0243	5	4.926190476	24.36666667	8	0	4.244072317	6.172148004	2.31599663	0.375233489	-1.414139503	0.620921468	1
TK0244	5.6	22.58333333	42.23571429	14.25	0.6	9.030081051	7.406577605	10.6535845	1.438395041	0.524459952	0.89696638	1
TK0245	2.111111111	3.181818182	21.91666667	1	0.5	1.92922859	2.468859202	1.389597978	0.562850233	-0.829177003	0.937335468	1
TK0246	4	17.5	21.83333333	4	0	6.637653135	4.937718403	8.337587867	1.6885507	0.755785498	0.845827379	1
TK0247	5.142857143	18.61111111	58.56111111	17.06666667	1	7.486467598	6.172148004	8.800787193	1.425887258	0.511859915	0.915625074	1
TK0248	7.833333333	20.16666667	41.80833333	13.83333333	3	9.569711662	9.875436806	9.263986519	0.938083722	-0.092211408	0.995528026	1
TK0249	3.375	7.916666667	33.83333333	5	0.5	3.704441705	3.703288802	3.705594607	1.000622637	0.000897996	1	1
TK0250	9.2	23.52142857	56.44771242	25.83333333	1.333333333	11.11332511	11.10986641	11.11678382	1.000622637	0.000897996	1	1
TK0251	6	24.14285714	76.84285714	42.11904762	3.75	9.261680714	7.406577605	11.11678382	1.500933956	0.585860497	0.87154667	1
TK0252	10.5	49.75	19.66666667	16.66666667	2	17.75213115	12.34429601	23.1599663	1.876167445	0.907788592	0.717174506	1
TK0253	3	9.083333333	36.03333333	1.716666667	0.583333333	3.936041368	3.703288802	4.168793933	1.125700467	0.170822997	1	1
TK0254	2.666666667	17.91666667	43.08333333	8.216666667	0	6.020438335	3.703288802	8.337587867	2.251400934	1.170822997	0.722523677	1
TK0255	2.642857143	8.25	11.31111111	0.333333333	1	3.704441705	3.703288802	3.705594607	1.000622637	0.000897996	1	1
TK0256	6.75	6.35	23.36666667	0	1	5.710101581	8.641007205	2.779195956	0.321628705	-1.636531925	0.51857755	1
TK0257	5.166666667	34.93333333	52.92619048	19.33333333	1.333333333	11.19206221	6.172148004	16.21197641	2.626634422	1.393215419	0.586269491	1
TK0258	14	59.61111111	43.16666667	37	1	22.53698698	17.28201441	27.79195956	1.608143524	0.68539617	0.789047486	1
TK0259	6.5	16.36666667	77.83333333	12.5	1.5	7.40888341	7.406577605	7.411189215	1.000622637	0.000897996	1	1
TK0260	46.03571429	77.28571429	111.575	39.75	7.047619048	46.22505487	56.78376164	35.6663481	0.628108231	-0.670914919	0.718824398	1
TK0261	12.75	12	24.625	5	0	10.80298836	16.04758481	5.558391911	0.346369374	-1.529616721	0.494643814	1
TK0262	32.60119048	41.93452381	104.4583333	8.916666667	2.81547619	30.09527426	40.73617683	19.45437169	0.477569895	-1.0662162	0.588541223	1
TK0263	58.39285714	81.9709707	215.975	36.30555556	4.01547619	54.78963079	71.59691685	37.98234473	0.530502519	-0.914568494	0.628376444	1
TK0264	14	33.33333333	93.9	17.5	3.7	16.28379608	17.28201441	15.28557776	0.884478938	-0.177100306	0.936691231	1
TK0265	15.5	26.5	79.53333333	12	8.5	15.89702804	19.75087361	12.04318247	0.60975442	-0.713699785	0.732604471	1
TK0266	11.16666667	20.79166667	47.36666667	21.16666667	0.2	11.65295573	13.57872561	9.727185845	0.716354842	-0.481253699	0.835721223	1
TK0267	48.64285714	72.5	125.7916667	23.83333333	1	46.91870095	60.48705044	33.35035147	0.551363494	-0.858924346	0.650804904	1
TK0268	43.5	75.5	194.8333333	26.76785714	5.875	44.7590256	54.31490243	35.20314877	0.648130572	-0.625643608	0.736246855	1
TK0269	19.1	39	133.5944444	17.66666667	1	20.75946806	23.45416241	18.06477371	0.770216109	-0.376664798	0.850111952	1
TK0270	30.1	86.33333333	142.1666667	12	3.833333333	38.43401503	37.03288802	39.83514203	1.075669335	0.105234656	1	1
TK0271	274.5	1299	161	69.5	4.5	469.9648175	338.2337106	601.6959244	1.778935409	0.831014129	0.694698531	1
TK0272	22	51.5	41.2	5.5	1	25.62190808	27.15745122	24.08636495	0.886915519	-0.173131404	0.924102354	1
TK0273	8.25	47.14444444	20	24.75396825	0.166666667	15.82290256	9.875436806	21.77036832	2.204496747	1.140449348	0.643872956	1
TK0274	13.5	33.68333333	59.05833333	18	2.5	16.51539575	17.28201441	15.74877708	0.91128133	-0.134031584	0.953185935	1
TK0275	6.5	26.83333333	53.93333333	22.5	2	9.956479702	7.406577605	12.5063818	1.6885507	0.755785498	0.806109216	1
TK0276	4.5	13.58333333	47.25	9.333333333	1	5.711254483	4.937718403	6.484790563	1.313317211	0.393215419	0.981500822	1
TK0277	2.833333333	11.325	50.05952381	8.333333333	1.7	4.399240694	3.703288802	5.095192585	1.375856126	0.460329615	0.986284313	1
TK0278	7.333333333	21.66666667	34.95	9.80952381	1	9.415696188	8.641007205	10.19038517	1.179305251	0.237937193	0.999212972	1
TK0279	2.366666667	24.91666667	119.8333333	21	1	7.024421175	2.468859202	11.57998315	4.690418612	2.229716686	0.425436191	1
TK0280	6	6.75	30.26785714	7.333333333	1.333333333	5.324486443	7.406577605	3.242395282	0.437772404	-1.191747082	0.654837742	1
TK0281	2	3.5	11.59285714	4.666666667	0.333333333	2.160828253	2.468859202	1.852797304	0.750466978	-0.414139503	1	1
TK0282	3	10.5	33.45	5	0	4.167641031	3.703288802	4.631993259	1.250778296	0.322826091	1	1
TK0283	6	29.61111111	68.7	14.83333333	0	10.65127869	7.406577605	13.89597978	1.876167445	0.907788592	0.749288298	1
TK0284	64	156.3928571	329.5909091	90	4	75.63129465	79.00349445	72.25909485	0.914631629	-0.128737284	0.924497791	1
TK0285	15.5	45.5	36	32	1	20.5290213	19.75087361	21.30716899	1.078796281	0.109422453	1	1
TK0286	8.916666667	13.57619048	7.30952381	6	0	8.797328485	11.10986641	6.484790563	0.583696538	-0.776709583	0.749418558	1
TK0287	0	1	2.25	1.5	0	0.231599663	0	0.463199326	Inf	Inf	1	1
TK0288	219	465.3333333	833.125	494	11	242.8638846	270.3400826	215.3876866	0.796728641	-0.327839657	0.837852241	1
TK0289	55.33333333	120.0714286	502.1992424	86.70833333	10.36666667	61.73877358	67.89362804	55.58391911	0.818691249	-0.288608621	0.862210047	1
TK0290	24.5	81	122.8333333	35.625	2	33.57272791	29.62631042	37.5191454	1.266413025	0.340747999	0.912147485	1
TK0291	19	8.5	193.3333333	11.125	2	13.57987851	23.45416241	3.705594607	0.157993048	-2.662067017	0.225888187	1
TK0292	20.32142857	52.99166667	142.1428571	23.16666667	1	24.61907815	24.68859202	24.54956427	0.994368746	-0.008147144	0.991013133	1
TK0293	11.72142857	19.45833333	79.9	12.16666667	0.5	11.8069712	14.81315521	8.800787193	0.594119691	-0.751174491	0.735966619	1
TK0294	1	12.75	23.5	14.5	1	3.628010419	1.234429601	6.021591237	4.878035356	2.286300215	0.538144088	1
TK0295	109.5	427.3095238	646.0944444	259	17	166.7866841	135.7872561	197.7861122	1.45658818	0.542593043	0.812680109	1
TK0296	81	181.0833333	891.1761905	102	15.5	91.91393783	99.98879766	83.83907799	0.83848471	-0.254143619	0.872195537	1
TK0297	70.16666667	156.9583333	960.5833333	124.75	7.25	79.56618311	86.41007205	72.72229417	0.841595111	-0.248801771	0.875541683	1
TK0298	1305	2334.202381	3278.366667	871.1111111	273	1346.018928	1610.930629	1081.107227	0.671107251	-0.575384749	0.738554163	1
TK0299	2166	2111.833333	251.5	194.5	57	1826.025746	2673.774515	978.2769764	0.365878637	-1.450562912	0.441704539	1
TK0300	21.5	37.83333333	74.58333333	27.5	1	22.3795128	27.15745122	17.60157439	0.648130572	-0.625643608	0.753199401	1
TK0301	334	413.9242424	171.7916667	428.5	85	302.0320038	412.2994867	191.7645209	0.465109774	-1.104356838	0.551477044	1
TK0302	88	366.125	622.7333333	385.7	17	139.0803791	108.6298049	169.5309533	1.560630193	0.642128716	0.773657924	1
TK0303	42	72.41666667	507.5	138.3333333	6	42.59819735	51.84604323	33.35035147	0.64325741	-0.636531925	0.732674111	1
TK0304	185	350.7	1031.333333	254.2857143	14	195.4762198	228.3694761	162.5829634	0.711929484	-0.490193744	0.77475045	1
TK0305	251	790.7666667	1073	387	15	338.1162483	309.8418298	366.3906668	1.182508724	0.241850827	0.933639111	1
TKr02	7	17	45.25	9.333333333	8	8.257697873	8.641007205	7.874388541	0.91128133	-0.134031584	0.98881169	1
TKt02	232.2416667	917.6190476	364.8873016	355.7539683	128.0595238	355.8023243	286.3876674	425.2169812	1.484760098	0.570229845	0.798778888	1
TKt03	1116.283333	4264.65	1730	2547.833333	102.6666667	1676.58428	1377.623434	1975.545125	1.434024041	0.520069211	0.817335153	1
TK0306	283	1660.75	4772.833333	654	22.5	559.3588287	349.343577	769.3740804	2.202342138	1.139038612	0.578627654	1
TKt04	151.5	170.95	279.1666667	197.3428571	153.4166667	133.420192	187.6332993	79.20708474	0.422137675	-1.244214502	0.509470357	1
TK0307	129	446.5	2160.166667	416.5	11	182.9141589	159.2414185	206.5868994	1.297318884	0.375533141	0.88031349	1
TK0308	543.6428571	1962.75	14999.89405	1131.75	44.33333333	790.3949898	671.5297028	909.2602768	1.35401349	0.437242113	0.851768244	1
TK0309	331.5	1825.916667	7951.250433	985.7	62	627.8162983	409.8306275	845.8019692	2.063784189	1.045292115	0.612605088	1
TK0310	9.5	28	153.5	15	0	12.65693857	12.34429601	12.96958113	1.050653769	0.071287324	1	1
TK0311	26.59090909	38.125	107.5	12.27272727	1	25.4655868	33.32959922	17.60157439	0.528106392	-0.921099492	0.642925318	1
TK0312	80.5	223.3166667	394.2361111	103.8333333	10	101.0239089	98.75436806	103.2934497	1.04596335	0.064832302	1	1
TK0313	66.5	167	675.0055556	98.33333333	9	79.41332054	81.47235365	77.35428743	0.949454434	-0.07482933	0.945979111	1
TK0314	54	170.0833333	302.4761905	131.8666667	2.5	72.70154193	66.65919844	78.74388541	1.181290613	0.240363931	0.941617929	1
TK0315	6.5	19	67.2	18.5	0.5	8.103682399	7.406577605	8.800787193	1.188239382	0.248825509	1	1
TK0316	232.5	500	869.7222222	516.9242424	7.5	258.9936652	286.3876674	231.599663	0.808692864	-0.306336214	0.846246594	1
TK0317	47.53333333	245.1666667	600.3333333	139.15	4.25	86.36822785	59.25262084	113.4838349	1.915254266	0.937535935	0.663210457	1
TK0318	30.25	30.83333333	887.3666667	37	0	25.69603356	37.03288802	14.3591791	0.387741272	-1.366833789	0.495750602	1
TK0319	257.25	545.5928571	567.2261905	784.3928571	15	285.0776197	317.2484074	252.906832	0.797188657	-0.327006912	0.837727507	1
TK0320	31.5	62.33333333	169.45	38.75	6.75	34.11005272	39.50174722	28.71835821	0.727014885	-0.459943193	0.804380775	1
TK0321	152	893	50.33333333	461	10.5	300.6351487	187.6332993	413.6369981	2.204496747	1.140449348	0.579965076	1
TK0322	22	68.95	60.61666667	60.2	3.5	29.55910235	27.15745122	31.96075349	1.17686867	0.234953335	0.956934478	1
TK0323	56.66666667	152.9333333	56.5	109.5	7	70.61599206	70.36248724	70.86949687	1.007205681	0.010358325	1	1
TK0324	7.5	23.24285714	24.75	19	5.333333333	10.26451065	9.875436806	10.6535845	1.078796281	0.109422453	1	1
TK0325	1	3.25	12	1.5	0	1.312013789	1.234429601	1.389597978	1.125700467	0.170822997	1	1
TK0326	51.125	80.08333333	68.16666667	97	14	50.00592786	62.95590964	37.05594607	0.588601551	-0.76463675	0.682848824	1
TK0327	716	1537.25	2526.2	936	193	797.8944791	883.8515942	711.937364	0.805494235	-0.312053831	0.842011498	1
TK0328	162	139.5	1945.7	428	15.5	132.4127505	199.9775953	64.84790563	0.324275855	-1.624706489	0.398328191	1
TK0329	224	649.4	1505.458333	351.8333333	24.5	288.5642966	276.5122306	300.6163625	1.087172028	0.120580243	0.984087761	1
TK0330	68.5	92.16666667	1251.142857	96	3	63.27777542	83.94121285	42.61433799	0.507668838	-0.978040388	0.603892501	1
TK0331	96.95833333	205.0833333	360.7	179	3.366666667	107.3477665	119.7396713	94.95586182	0.793019229	-0.334572246	0.839045679	1
TK0332	21.5	38.25	260.0333333	23	1	22.3795128	27.15745122	17.60157439	0.648130572	-0.625643608	0.752626134	1
TK0333	23	32.33333333	277.8666667	23.5	0.25	21.60712962	28.39188082	14.82237843	0.522063985	-0.937701459	0.641568063	1
TK0334	14	34.5	185.5	33.5	4	16.51539575	17.28201441	15.74877708	0.91128133	-0.134031584	0.953162268	1
TK0335	70.5	121	198.5	69.08333333	6	71.22859525	86.41007205	56.04711844	0.648617888	-0.624559283	0.730382912	1
TK0336	31.16666667	75.89285714	191.2083333	48.5	2.2	36.7352332	38.26731762	35.20314877	0.919927263	-0.1204083	0.937290979	1
TK0337	165.1	568.5047619	322.6818182	184	11	233.6206503	203.6808841	263.5604165	1.293987001	0.371823125	0.881046057	1
TK0338	14.5	52.91666667	276	22.75	1.5	20.91578934	17.28201441	24.54956427	1.42052678	0.506426029	0.859461007	1
TK0339	291.5	51	828.5	87.5	2	192.0383045	360.4534434	23.62316562	0.065537356	-3.93153872	0.057421487	1
TK0340	10	28.20833333	149.0833333	12.2625	0.5	12.65693857	12.34429601	12.96958113	1.050653769	0.071287324	1	1
TK0341	234	559.125	784.6666667	528.5625	5.5	273.8924749	288.8565266	258.9284232	0.896391112	-0.15779975	0.906020444	1
TK0342	25.09090909	62.83333333	224.9	33.33333333	5.5	30.02114878	30.86074002	29.18155753	0.945588392	-0.08071577	0.957239441	1
TK0343	49.5	142.5	354.5	110.5	6.5	63.74789216	61.72148004	65.77430428	1.065663109	0.091751426	1	1
TK0344	39.03333333	118.9	315.7	52.28333333	1	51.63173711	48.14275443	55.12071979	1.14494321	0.195276041	0.963663948	1
TK0345	355	492.8333333	352.7611111	316.0428571	10	333.289888	438.2225083	228.3572677	0.521098902	-0.940370881	0.607013731	1
TK0346	846	1201.5	739	865	50.5	800.546516	1044.327442	556.7655898	0.53313316	-0.907432176	0.617032654	1
TK0347	466.1666667	815.8333333	1285.818687	653.7	114	476.607422	575.244194	377.97065	0.657061217	-0.605900306	0.727994798	1
TK0348	190.5	197.6262626	1602.916667	204.8333333	13	163.1275453	234.5416241	91.71346654	0.391032794	-1.354638492	0.474568915	1
TK0349	269.75	699.1666667	2477.933333	591	23	328.5361605	333.2959922	323.7763288	0.97143781	-0.041806455	0.953034152	1
TK0350	91.5	138.75	2579.291667	167	8	88.97611479	113.5675233	64.38470631	0.566928858	-0.818760387	0.656296008	1
TK0351	44	78.5	571	100	3	45.22222493	54.31490243	36.12954742	0.665186639	-0.588168903	0.749954262	1
TK0352	355.25	623.9761905	1390.97619	640.9166667	12.5	363.6294438	438.2225083	289.0363794	0.659565344	-0.600412499	0.730621984	1
TK0353	31	32.5	111.5	12	4	26.54484803	38.26731762	14.82237843	0.387337795	-1.368335814	0.495728669	1
TK0354	8.333333333	17.5	77	15.33333333	0	8.874912674	9.875436806	7.874388541	0.797371164	-0.326676662	0.910408167	1
TK0355	29.97619048	64.5	556.5833333	42	6	33.33882244	37.03288802	29.64475686	0.80049811	-0.321030099	0.858987145	1
TK0356	31.16666667	104.6666667	736.8428571	57	6.5	43.45162342	38.26731762	48.63592922	1.27095214	0.345909704	0.904981234	1
TK0357	41.5	62.83333333	251.4444444	62.5	3	40.51380038	51.84604323	29.18155753	0.562850233	-0.829177003	0.663386037	1
TK0358	130.5333333	223.5333333	716.4095238	150.4761905	4.333333333	132.7334634	161.7102777	103.756649	0.641620622	-0.640207583	0.719381397	1
TK0359	22.5	32.66666667	179.5833333	16.36666667	0	21.22151449	27.15745122	15.28557776	0.562850233	-0.829177003	0.680774198	1
TK0360	19	53.89285714	212.6873016	27.89285714	6.25	24.23346301	23.45416241	25.0127636	1.066453074	0.092820485	1	1
TK0361	6.071428571	27.44444444	95.89285714	18.07142857	0.75	9.956479702	7.406577605	12.5063818	1.6885507	0.755785498	0.80624268	1
TK0362	8.571428571	21.5	30	14.07142857	1.25	10.65012579	11.10986641	10.19038517	0.917237417	-0.124632886	0.976766478	1
TK0363	46.5	86.65	320.6166667	57.35	2	48.5410515	56.78376164	40.29834136	0.709680729	-0.494757964	0.7847208	1
TK0364	19.25	37.33333333	240	26.41666667	0.5	20.29626874	23.45416241	17.13837506	0.730717847	-0.452613651	0.821406241	1
TKt05	541.6666667	908	338.5178571	499.1880952	33.25	544.8229158	669.0608436	420.5849879	0.628619941	-0.669740057	0.703797146	1
TK0365	29	56.83333333	1293.333333	53	3	31.10041	35.79845842	26.40236158	0.737527892	-0.439230484	0.814092582	1
TK0366	805.5	643	995.5	574	88	646.3937124	994.9502582	297.8371666	0.299348801	-1.740100604	0.363476806	1
TK0367	4	12	169.4166667	16.25757576	0	5.248055157	4.937718403	5.558391911	1.125700467	0.170822997	1	1
TK0368	38.45	56.69166667	1143.583333	52.5	1.5	36.6553432	46.90832483	26.40236158	0.562850233	-0.829177003	0.664771992	1
TK0369	39.08333333	88	443.702381	48.5	4.666666667	44.45214756	48.14275443	40.76154068	0.846680693	-0.240110104	0.886000151	1
TK0370	310	817.3958333	1304.033333	229	19.7	380.5535128	382.6731762	378.4338493	0.988921808	-0.01607164	0.963336855	1
TK0371	54	99.83333333	295.8333333	140.5	2	56.48956552	66.65919844	46.31993259	0.694876831	-0.525170816	0.770821723	1
TK0372	98	102	351.8333333	177.0333333	13	84.11021606	120.9741009	47.24633125	0.390549142	-1.356424005	0.478651189	1
TK0373	7	10.5	34.25	5	0	6.636500232	8.641007205	4.631993259	0.536047841	-0.89956633	0.729518843	1
TK0374	91	68	121.95	82.16666667	1	71.91532392	112.3330937	31.49755416	0.280394255	-1.834471302	0.350235234	1
TK0375	255.25	1023	1962.916667	724	8.5	394.3162293	314.7795482	473.8529104	1.505348467	0.59009749	0.790553217	1
TK0376	510	4658.083333	958.9619048	522	16.5	1393.570778	629.5590964	2157.58246	3.427132532	1.777001984	0.372540821	1
TK0377	143	471.5	953.5	157.5	7	197.5767574	176.5234329	218.6300818	1.238532915	0.308632209	0.907580146	1
TK0378	549.1666667	1242.2	3218.958333	959	18	626.4977068	677.7018508	575.2935628	0.848888877	-0.236352384	0.872695663	1
TK0379	65.5	94.45	132.5666667	234.5	3	62.50654514	81.47235365	43.54073664	0.534423454	-0.903944771	0.630080936	1
TK0380	69.33333333	186.5909091	357.3742424	114.2	5	85.8969582	85.17564245	86.61827395	1.016937137	0.0242305	1	1
TK0381	5	18.22916667	9.166666667	5	1	7.254867935	6.172148004	8.337587867	1.35084056	0.433857403	0.94686288	1
